id,timestamp,device,temperature,humidity,rssi,snr,frequency,spreading_factor,bandwidth,dev_eui,payload
22,2025-03-15 09:45:00.083,DHT-11,30.79,85,-48,10,922.4,7,125,d7790368c03b5eca,1e 4f 55 00
23,2025-03-15 09:49:02.269,DHT-11,30.79,85,-45,10.5,923.4,7,125,d7790368c03b5eca,1e 4f 55 00
24,2025-03-15 09:53:04.439,DHT-11,30.79,87,-43,9.5,923.2,7,125,d7790368c03b5eca,1e 4f 57 00
25,2025-03-15 09:57:06.629,DHT-11,30.79,87,-45,10,923.2,7,125,d7790368c03b5eca,1e 4f 57 00
26,2025-03-15 10:01:08.801,DHT-11,30.79,84,-42,8.2,923.2,7,125,d7790368c03b5eca,1e 4f 54 00
27,2025-03-15 10:05:10.979,DHT-11,30.79,84,-51,7,923,7,125,d7790368c03b5eca,1e 4f 54 00
28,2025-03-15 10:09:13.159,DHT-11,30.79,84,-53,10.8,923.4,7,125,d7790368c03b5eca,1e 4f 54 00
29,2025-03-15 10:13:20.463,DHT-11,30.79,84,-52,9.2,922.4,7,125,d7790368c03b5eca,1e 4f 54 00
30,2025-03-15 10:13:26.003,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
31,2025-03-15 10:13:25.599,DHT-11,,,-51,9.8,922.2,7,125,d7790368c03b5eca,Invalid
32,2025-03-15 10:13:30.583,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
33,2025-03-15 10:13:30.221,DHT-11,,,-49,9,922.8,7,125,d7790368c03b5eca,Invalid
34,2025-03-15 10:17:32.399,DHT-11,31,84,-45,9.2,922.6,7,125,d7790368c03b5eca,1f 00 54 00
35,2025-03-15 10:17:37.532,DHT-11,31,84,-45,9.8,923.4,7,125,d7790368c03b5eca,1f 00 54 00
36,2025-03-15 10:17:42.664,DHT-11,,,-45,9.8,922.8,7,125,d7790368c03b5eca,Invalid
37,2025-03-15 10:17:43.027,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
38,2025-03-15 10:17:47.289,DHT-11,,,-45,6.8,923,7,125,d7790368c03b5eca,Invalid
39,2025-03-15 10:17:47.647,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
40,2025-03-15 10:21:49.467,DHT-11,31.29,84,-49,9.8,922.6,7,125,d7790368c03b5eca,1f 1d 54 00
41,2025-03-15 10:25:51.649,DHT-11,31,84,-51,9.8,923.4,7,125,d7790368c03b5eca,1f 00 54 00
42,2025-03-15 10:29:53.829,DHT-11,31.29,87,-47,9,923.4,7,125,d7790368c03b5eca,1f 1d 57 00
43,2025-03-15 10:33:56.009,DHT-11,31.29,86,-48,10.5,923.2,7,125,d7790368c03b5eca,1f 1d 56 00
44,2025-03-15 10:37:58.185,DHT-11,31.29,87,-46,9,923.2,7,125,d7790368c03b5eca,1f 1d 57 00
45,2025-03-15 10:46:02.539,DHT-11,31.29,86,-51,10.2,922.4,7,125,d7790368c03b5eca,1f 1d 56 00
46,2025-03-15 10:50:04.723,DHT-11,31.29,87,-48,9.5,922.2,7,125,d7790368c03b5eca,1f 1d 57 00
47,2025-03-15 10:54:06.899,DHT-11,31.29,87,-47,7.5,923,7,125,d7790368c03b5eca,1f 1d 57 00
48,2025-03-15 10:58:09.079,DHT-11,31.29,86,-49,10,922.4,7,125,d7790368c03b5eca,1f 1d 56 00
49,2025-03-15 11:02:11.255,DHT-11,31.29,86,-49,9.2,923.4,7,125,d7790368c03b5eca,1f 1d 56 00
50,2025-03-15 11:06:13.439,DHT-11,31.29,86,-49,10.2,922.2,7,125,d7790368c03b5eca,1f 1d 56 00
51,2025-03-15 11:10:15.619,DHT-11,31.29,86,-47,9.5,922.8,7,125,d7790368c03b5eca,1f 1d 56 00
52,2025-03-15 11:14:17.786,DHT-11,31.29,86,-49,10,922.6,7,125,d7790368c03b5eca,1f 1d 56 00
53,2025-03-15 11:22:22.146,DHT-11,31.29,85,-49,10.5,923.2,7,125,d7790368c03b5eca,1f 1d 55 00
54,2025-03-15 11:26:24.328,DHT-11,31.29,84,-49,9.2,923.4,7,125,d7790368c03b5eca,1f 1d 54 00
55,2025-03-15 11:30:26.509,DHT-11,31.29,85,-47,9.8,923.2,7,125,d7790368c03b5eca,1f 1d 55 00
56,2025-03-15 11:34:28.689,DHT-11,31.29,85,-48,9,922.4,7,125,d7790368c03b5eca,1f 1d 55 00
57,2025-03-15 11:34:34.162,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
58,2025-03-15 11:34:33.809,DHT-11,,,-48,9.8,922.8,7,125,d7790368c03b5eca,Invalid
59,2025-03-15 11:34:38.82,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
60,2025-03-15 11:34:38.439,DHT-11,,,-48,9.2,923.2,7,125,d7790368c03b5eca,Invalid
61,2025-03-15 11:38:40.609,DHT-11,31.29,85,-48,9.2,923.4,7,125,d7790368c03b5eca,1f 1d 55 00
62,2025-03-15 11:38:45.749,DHT-11,31.29,85,-47,7.5,923,7,125,d7790368c03b5eca,1f 1d 55 00
63,2025-03-15 11:38:50.889,DHT-11,,,-49,10,922.6,7,125,d7790368c03b5eca,Invalid
64,2025-03-15 11:38:51.257,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
65,2025-03-15 11:38:55.511,DHT-11,,,-48,10.5,922.2,7,125,d7790368c03b5eca,Invalid
66,2025-03-15 11:38:55.873,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
67,2025-03-15 11:46:59.869,DHT-11,31.29,86,-49,8.8,923.4,7,125,d7790368c03b5eca,1f 1d 56 00
68,2025-03-15 11:51:02.044,DHT-11,31.29,86,-47,8.2,923.2,7,125,d7790368c03b5eca,1f 1d 56 00
69,2025-03-15 11:55:04.219,DHT-11,31.29,87,-47,8.2,922.6,7,125,d7790368c03b5eca,1f 1d 57 00
70,2025-03-15 11:59:06.406,DHT-11,31.29,86,-48,10.2,923.2,7,125,d7790368c03b5eca,1f 1d 56 00
71,2025-03-15 12:03:08.579,DHT-11,31.29,87,-47,9.2,923.2,7,125,d7790368c03b5eca,1f 1d 57 00
72,2025-03-15 12:07:10.759,DHT-11,31.29,86,-49,9.5,923.4,7,125,d7790368c03b5eca,1f 1d 56 00
73,2025-03-15 12:11:12.935,DHT-11,31.29,86,-48,9.5,922.8,7,125,d7790368c03b5eca,1f 1d 56 00
74,2025-03-15 12:15:15.119,DHT-11,31.29,87,-47,7,923,7,125,d7790368c03b5eca,1f 1d 57 00
75,2025-03-15 12:19:17.3,DHT-11,31.29,86,-48,9.8,922.2,7,125,d7790368c03b5eca,1f 1d 56 00
76,2025-03-15 12:23:19.476,DHT-11,31.29,86,-48,8.5,923.4,7,125,d7790368c03b5eca,1f 1d 56 00
77,2025-03-15 12:27:21.657,DHT-11,31.29,86,-48,8.8,922.4,7,125,d7790368c03b5eca,1f 1d 56 00
78,2025-03-15 12:35:26.01,DHT-11,31.29,87,-48,9.8,922.6,7,125,d7790368c03b5eca,1f 1d 57 00
79,2025-03-15 12:39:28.189,DHT-11,31.29,87,-43,9.5,922.8,7,125,d7790368c03b5eca,1f 1d 57 00
80,2025-03-15 12:43:30.369,DHT-11,31.29,87,-49,9,923.4,7,125,d7790368c03b5eca,1f 1d 57 00
81,2025-03-15 12:47:32.544,DHT-11,31.29,87,-47,9,923.2,7,125,d7790368c03b5eca,1f 1d 57 00
82,2025-03-15 12:55:36.899,DHT-11,31.29,87,-45,9.2,922.4,7,125,d7790368c03b5eca,1f 1d 57 00
83,2025-03-15 12:59:39.078,DHT-11,31.29,87,-45,9,923.2,7,125,d7790368c03b5eca,1f 1d 57 00
84,2025-03-15 12:59:44.563,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
85,2025-03-15 12:59:44.209,DHT-11,,,-47,10.2,923.4,7,125,d7790368c03b5eca,Invalid
86,2025-03-15 12:59:49.202,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
87,2025-03-15 12:59:48.839,DHT-11,,,-45,6.5,923,7,125,d7790368c03b5eca,Invalid
88,2025-03-15 13:03:51.018,DHT-11,31.29,87,-45,9.2,922.2,7,125,d7790368c03b5eca,1f 1d 57 00
89,2025-03-15 13:03:56.144,DHT-11,31.29,87,-47,9.8,923.2,7,125,d7790368c03b5eca,1f 1d 57 00
90,2025-03-15 13:08:03.46,DHT-11,31.29,87,-47,10.2,922.4,7,125,d7790368c03b5eca,1f 1d 57 00
91,2025-03-15 13:08:08.963,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
92,2025-03-15 13:08:08.589,DHT-11,,,-45,8.5,922.6,7,125,d7790368c03b5eca,Invalid
93,2025-03-15 13:08:13.565,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
94,2025-03-15 13:08:13.209,DHT-11,,,-45,7.8,923,7,125,d7790368c03b5eca,Invalid
95,2025-03-15 13:12:15.4,DHT-11,31.29,88,-45,10,923.4,7,125,d7790368c03b5eca,1f 1d 58 00
96,2025-03-15 13:16:17.569,DHT-11,31.29,88,-48,10,923.4,7,125,d7790368c03b5eca,1f 1d 58 00
97,2025-03-15 13:20:19.749,DHT-11,31.29,87,-42,9.2,923.2,7,125,d7790368c03b5eca,1f 1d 57 00
98,2025-03-15 13:28:24.107,DHT-11,31.29,87,-46,10,922.2,7,125,d7790368c03b5eca,1f 1d 57 00
99,2025-03-15 13:32:26.289,DHT-11,31.29,87,-45,11,922.4,7,125,d7790368c03b5eca,1f 1d 57 00
100,2025-03-15 13:36:28.462,DHT-11,31.29,88,-45,10.5,923.4,7,125,d7790368c03b5eca,1f 1d 58 00
101,2025-03-15 13:40:30.649,DHT-11,31.29,88,-47,8,923,7,125,d7790368c03b5eca,1f 1d 58 00
102,2025-03-15 13:44:32.823,DHT-11,31.29,88,-43,9.5,922.2,7,125,d7790368c03b5eca,1f 1d 58 00
103,2025-03-15 13:48:34.999,DHT-11,31.29,89,-43,9,922.8,7,125,d7790368c03b5eca,1f 1d 59 00
104,2025-03-15 13:56:39.367,DHT-11,31.29,90,-46,9.5,923.4,7,125,d7790368c03b5eca,1f 1d 5a 00
105,2025-03-15 14:00:41.548,DHT-11,31.29,90,-51,10,922.6,7,125,d7790368c03b5eca,1f 1d 5a 00
106,2025-03-15 14:04:43.729,DHT-11,31.29,90,-47,9,923.2,7,125,d7790368c03b5eca,1f 1d 5a 00
107,2025-03-15 14:08:45.903,DHT-11,31.29,90,-47,8.8,923.2,7,125,d7790368c03b5eca,1f 1d 5a 00
108,2025-03-15 14:12:48.09,DHT-11,30.79,89,-53,11,923.2,7,125,d7790368c03b5eca,1e 4f 59 00
109,2025-03-15 14:16:50.269,DHT-11,30.79,89,-53,10.8,923.4,7,125,d7790368c03b5eca,1e 4f 59 00
110,2025-03-15 14:20:52.447,DHT-11,31.2,90,-51,7.5,923,7,125,d7790368c03b5eca,1f 14 5a 00
111,2025-03-15 14:20:57.944,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
112,2025-03-15 14:20:57.577,DHT-11,,,-53,9.5,923.4,7,125,d7790368c03b5eca,Invalid
113,2025-03-15 14:21:02.557,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
114,2025-03-15 14:21:02.199,DHT-11,,,-53,10.5,922.4,7,125,d7790368c03b5eca,Invalid
115,2025-03-15 14:25:04.384,DHT-11,31.29,90,-51,9.2,922.6,7,125,d7790368c03b5eca,1f 1d 5a 00
116,2025-03-15 14:25:09.509,DHT-11,31.29,90,-51,11,923.2,7,125,d7790368c03b5eca,1f 1d 5a 00
117,2025-03-15 14:25:14.642,DHT-11,,,-51,8.8,922.8,7,125,d7790368c03b5eca,Invalid
118,2025-03-15 14:25:15.007,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
119,2025-03-15 14:29:21.458,DHT-11,31.29,90,-53,11.2,922.2,7,125,d7790368c03b5eca,1f 1d 5a 00
120,2025-03-15 14:33:28.769,DHT-11,31.29,90,-51,9.5,923.2,7,125,d7790368c03b5eca,1f 1d 5a 00
121,2025-03-15 14:33:34.245,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
122,2025-03-15 14:33:33.883,DHT-11,,,-51,9,922.2,7,125,d7790368c03b5eca,Invalid
123,2025-03-15 14:37:36.069,DHT-11,31.29,89,-52,10.8,923.4,7,125,d7790368c03b5eca,1f 1d 59 00
124,2025-03-15 14:41:38.239,DHT-11,31.29,89,-55,11,923.4,7,125,d7790368c03b5eca,1f 1d 59 00
125,2025-03-15 14:45:40.429,DHT-11,31.29,89,-54,8.8,922.4,7,125,d7790368c03b5eca,1f 1d 59 00
126,2025-03-15 14:49:42.606,DHT-11,31.29,89,-51,8.2,922.8,7,125,d7790368c03b5eca,1f 1d 59 00
127,2025-03-15 14:53:44.789,DHT-11,31.29,89,-51,10.2,923.2,7,125,d7790368c03b5eca,1f 1d 59 00
128,2025-03-15 14:57:46.969,DHT-11,31.29,88,-53,9.2,922.6,7,125,d7790368c03b5eca,1f 1d 58 00
129,2025-03-15 15:05:51.324,DHT-11,31.29,88,-51,10,923.2,7,125,d7790368c03b5eca,1f 1d 58 00
130,2025-03-15 15:09:53.504,DHT-11,31.29,88,-53,10.5,922.8,7,125,d7790368c03b5eca,1f 1d 58 00
131,2025-03-15 15:13:55.688,DHT-11,31.29,88,-51,10,922.2,7,125,d7790368c03b5eca,1f 1d 58 00
132,2025-03-15 15:17:57.869,DHT-11,31.29,89,-51,10,923.4,7,125,d7790368c03b5eca,1f 1d 59 00
133,2025-03-15 15:22:00.044,DHT-11,30.79,90,-43,7,923,7,125,d7790368c03b5eca,1e 4f 5a 00
134,2025-03-15 15:26:02.226,DHT-11,30.79,90,-49,8.8,923.4,7,125,d7790368c03b5eca,1e 4f 5a 00
135,2025-03-15 15:30:04.409,DHT-11,31.29,90,-49,10.8,922.6,7,125,d7790368c03b5eca,1f 1d 5a 00
136,2025-03-15 15:38:08.766,DHT-11,31.29,90,-49,10.5,923.2,7,125,d7790368c03b5eca,1f 1d 5a 00
137,2025-03-15 15:42:10.949,DHT-11,31.29,90,-51,10.5,922.4,7,125,d7790368c03b5eca,1f 1d 5a 00
138,2025-03-15 15:42:16.077,DHT-11,,,-48,8.5,922.8,7,125,d7790368c03b5eca,Invalid
139,2025-03-15 15:42:17.129,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
140,2025-03-15 15:46:22.885,DHT-11,31.29,90,-47,9,923.2,7,125,d7790368c03b5eca,1f 1d 5a 00
141,2025-03-15 15:46:28.014,DHT-11,,,-48,9,923.2,7,125,d7790368c03b5eca,Invalid
142,2025-03-15 15:46:28.372,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
143,2025-03-15 15:50:30.188,DHT-11,31.29,90,-51,9.2,922.4,7,125,d7790368c03b5eca,1f 1d 5a 00
144,2025-03-15 15:50:35.325,DHT-11,31.29,90,-51,9.2,923.4,7,125,d7790368c03b5eca,1f 1d 5a 00
145,2025-03-15 15:50:40.812,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
146,2025-03-15 15:50:40.459,DHT-11,,,-49,7.2,923,7,125,d7790368c03b5eca,Invalid
147,2025-03-15 15:50:45.443,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
148,2025-03-15 15:50:45.085,DHT-11,,,-51,9.5,923.4,7,125,d7790368c03b5eca,Invalid
149,2025-03-15 15:54:47.265,DHT-11,31.29,90,-48,11,922.2,7,125,d7790368c03b5eca,1f 1d 5a 00
150,2025-03-15 15:58:49.439,DHT-11,31.29,91,-49,9.8,922.6,7,125,d7790368c03b5eca,1f 1d 5b 00
151,2025-03-15 16:02:51.619,DHT-11,31.29,91,-49,9.2,922.4,7,125,d7790368c03b5eca,1f 1d 5b 00
152,2025-03-15 16:06:53.809,DHT-11,31.29,91,-48,9.2,922.8,7,125,d7790368c03b5eca,1f 1d 5b 00
153,2025-03-15 16:14:58.169,DHT-11,31.29,91,-49,9.5,923.2,7,125,d7790368c03b5eca,1f 1d 5b 00
154,2025-03-15 16:19:00.347,DHT-11,31.29,91,-51,9.8,923.4,7,125,d7790368c03b5eca,1f 1d 5b 00
155,2025-03-15 16:23:02.519,DHT-11,31.29,91,-49,7.8,923,7,125,d7790368c03b5eca,1f 1d 5b 00
156,2025-03-15 16:27:04.699,DHT-11,31.29,91,-49,9.5,923.4,7,125,d7790368c03b5eca,1f 1d 5b 00
157,2025-03-15 16:31:06.879,DHT-11,31.29,91,-49,9.2,922.6,7,125,d7790368c03b5eca,1f 1d 5b 00
158,2025-03-15 16:35:09.066,DHT-11,31.29,91,-49,10.2,922.2,7,125,d7790368c03b5eca,1f 1d 5b 00
159,2025-03-15 16:39:11.244,DHT-11,31.29,91,-47,9,923.2,7,125,d7790368c03b5eca,1f 1d 5b 00
160,2025-03-15 16:43:13.428,DHT-11,31.29,91,-49,10,922.6,7,125,d7790368c03b5eca,1f 1d 5b 00
161,2025-03-15 16:51:17.782,DHT-11,31.29,91,-43,6.5,923,7,125,d7790368c03b5eca,1f 1d 5b 00
162,2025-03-15 16:55:19.969,DHT-11,31.29,91,-49,8.8,922.2,7,125,d7790368c03b5eca,1f 1d 5b 00
163,2025-03-15 16:59:22.147,DHT-11,31.29,91,-51,9.5,922.4,7,125,d7790368c03b5eca,1f 1d 5b 00
164,2025-03-15 17:03:24.319,DHT-11,31.29,91,-47,9.5,922.8,7,125,d7790368c03b5eca,1f 1d 5b 00
165,2025-03-15 17:07:26.506,DHT-11,31.29,91,-49,11,923.2,7,125,d7790368c03b5eca,1f 1d 5b 00
166,2025-03-15 17:07:31.985,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
167,2025-03-15 17:07:31.639,DHT-11,,,-49,9.2,923.4,7,125,d7790368c03b5eca,Invalid
168,2025-03-15 17:07:36.259,DHT-11,,,-47,8.5,923.2,7,125,d7790368c03b5eca,Invalid
169,2025-03-15 17:07:36.606,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
170,2025-03-15 17:11:38.446,DHT-11,31.29,91,-51,9.8,923.4,7,125,d7790368c03b5eca,1f 1d 5b 00
171,2025-03-15 17:11:43.579,DHT-11,31.29,91,-45,7,923,7,125,d7790368c03b5eca,1f 1d 5b 00
172,2025-03-15 17:11:49.05,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
173,2025-03-15 17:11:48.704,DHT-11,,,-48,9,923.2,7,125,d7790368c03b5eca,Invalid
174,2025-03-15 17:11:53.328,DHT-11,,,-48,9.5,922.2,7,125,d7790368c03b5eca,Invalid
175,2025-03-15 17:11:53.677,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
176,2025-03-15 17:15:55.509,DHT-11,31.29,91,-49,9.8,923.2,7,125,d7790368c03b5eca,1f 1d 5b 00
177,2025-03-15 17:19:57.689,DHT-11,31.29,91,-48,9.2,923.4,7,125,d7790368c03b5eca,1f 1d 5b 00
178,2025-03-15 17:23:59.869,DHT-11,31.29,91,-51,9.2,922.4,7,125,d7790368c03b5eca,1f 1d 5b 00
179,2025-03-15 17:28:02.059,DHT-11,31.29,91,-49,10,923.4,7,125,d7790368c03b5eca,1f 1d 5b 00
180,2025-03-15 17:36:06.41,DHT-11,31.29,91,-47,9,922.8,7,125,d7790368c03b5eca,1f 1d 5b 00
181,2025-03-15 17:40:08.599,DHT-11,31.29,91,-49,10,922.6,7,125,d7790368c03b5eca,1f 1d 5b 00
182,2025-03-15 17:44:10.769,DHT-11,31.29,91,-47,9.2,922.8,7,125,d7790368c03b5eca,1f 1d 5b 00
183,2025-03-15 17:48:12.959,DHT-11,31.29,91,-49,10,923.2,7,125,d7790368c03b5eca,1f 1d 5b 00
184,2025-03-15 17:56:17.309,DHT-11,31.29,91,-47,9.2,923.2,7,125,d7790368c03b5eca,1f 1d 5b 00
185,2025-03-15 18:00:19.489,DHT-11,31.29,91,-51,11,923.4,7,125,d7790368c03b5eca,1f 1d 5b 00
186,2025-03-15 18:04:21.667,DHT-11,31.29,91,-45,6.8,923,7,125,d7790368c03b5eca,1f 1d 5b 00
187,2025-03-15 18:08:23.847,DHT-11,31.29,91,-48,8.8,922.4,7,125,d7790368c03b5eca,1f 1d 5b 00
188,2025-03-15 18:12:26.029,DHT-11,31.29,90,-51,9.2,923.4,7,125,d7790368c03b5eca,1f 1d 5a 00
189,2025-03-15 18:16:28.201,DHT-11,31.29,90,-49,10.8,922.2,7,125,d7790368c03b5eca,1f 1d 5a 00
190,2025-03-15 18:20:30.399,DHT-11,31.29,90,-49,9.2,922.6,7,125,d7790368c03b5eca,1f 1d 5a 00
191,2025-03-15 18:24:32.572,DHT-11,31.29,90,-49,9.8,922.2,7,125,d7790368c03b5eca,1f 1d 5a 00
192,2025-03-15 18:28:34.749,DHT-11,31.29,91,-51,10,923.4,7,125,d7790368c03b5eca,1f 1d 5b 00
193,2025-03-15 18:28:40.228,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
194,2025-03-15 18:28:39.879,DHT-11,,,-51,10.8,922.4,7,125,d7790368c03b5eca,Invalid
195,2025-03-15 18:28:44.497,DHT-11,,,-49,10.8,923.2,7,125,d7790368c03b5eca,Invalid
196,2025-03-15 18:28:44.869,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
197,2025-03-15 18:32:46.687,DHT-11,31.29,90,-48,9.2,922.6,7,125,d7790368c03b5eca,1f 1d 5a 00
198,2025-03-15 18:32:56.958,DHT-11,31.29,90,-51,11.2,923.4,7,125,d7790368c03b5eca,1f 1d 5a 00
199,2025-03-15 18:33:02.44,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
200,2025-03-15 18:33:02.078,DHT-11,,,-49,8.8,923.2,7,125,d7790368c03b5eca,Invalid
201,2025-03-15 18:33:07.072,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
202,2025-03-15 18:33:06.715,DHT-11,,,-48,8.5,922.8,7,125,d7790368c03b5eca,Invalid
203,2025-03-15 18:37:08.899,DHT-11,31.29,90,-48,7.2,923,7,125,d7790368c03b5eca,1f 1d 5a 00
204,2025-03-15 18:41:11.069,DHT-11,31.29,91,-49,8.8,923.4,7,125,d7790368c03b5eca,1f 1d 5b 00
205,2025-03-15 18:45:13.245,DHT-11,31.29,90,-49,11,923.2,7,125,d7790368c03b5eca,1f 1d 5a 00
206,2025-03-15 18:49:15.429,DHT-11,31.29,90,-49,9,922.6,7,125,d7790368c03b5eca,1f 1d 5a 00
207,2025-03-15 18:53:17.615,DHT-11,31.29,90,-43,8.5,923,7,125,d7790368c03b5eca,1f 1d 5a 00
208,2025-03-15 18:57:19.79,DHT-11,30.79,90,-51,10.8,923.4,7,125,d7790368c03b5eca,1e 4f 5a 00
209,2025-03-15 19:01:21.973,DHT-11,30.79,90,-49,9.5,922.8,7,125,d7790368c03b5eca,1e 4f 5a 00
210,2025-03-15 19:05:24.149,DHT-11,30.89,89,-49,10.8,922.2,7,125,d7790368c03b5eca,1e 59 59 00
211,2025-03-15 19:09:26.339,DHT-11,30.79,89,-49,9.8,923.2,7,125,d7790368c03b5eca,1e 4f 59 00
212,2025-03-15 19:17:30.697,DHT-11,30.79,89,-53,10.5,922.4,7,125,d7790368c03b5eca,1e 4f 59 00
213,2025-03-15 19:21:32.877,DHT-11,30.79,89,-53,9.5,923.4,7,125,d7790368c03b5eca,1e 4f 59 00
214,2025-03-15 19:25:35.056,DHT-11,30.79,88,-53,10.5,922.4,7,125,d7790368c03b5eca,1e 4f 58 00
215,2025-03-15 19:33:39.415,DHT-11,30.79,89,-49,8.5,923.2,7,125,d7790368c03b5eca,1e 4f 59 00
216,2025-03-15 19:37:41.595,DHT-11,30.79,89,-53,9.5,923.4,7,125,d7790368c03b5eca,1e 4f 59 00
217,2025-03-15 19:41:43.773,DHT-11,30.79,89,-51,11.2,922.6,7,125,d7790368c03b5eca,1e 4f 59 00
218,2025-03-15 19:45:45.95,DHT-11,30.79,89,-48,8,922.8,7,125,d7790368c03b5eca,1e 4f 59 00
219,2025-03-15 19:49:48.138,DHT-11,30.79,89,-49,10.2,922.2,7,125,d7790368c03b5eca,1e 4f 59 00
220,2025-03-15 19:49:53.269,DHT-11,,,-49,7,923,7,125,d7790368c03b5eca,Invalid
221,2025-03-15 19:49:54.344,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
222,2025-03-15 19:49:58.241,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
223,2025-03-15 19:49:57.887,DHT-11,,,-49,9,923.2,7,125,d7790368c03b5eca,Invalid
224,2025-03-15 19:54:00.069,DHT-11,30.79,89,-51,9.2,922.6,7,125,d7790368c03b5eca,1e 4f 59 00
225,2025-03-15 19:54:05.199,DHT-11,30.79,89,-51,9.5,923.4,7,125,d7790368c03b5eca,1e 4f 59 00
226,2025-03-15 19:58:12.512,DHT-11,30.79,89,-49,9.2,923.2,7,125,d7790368c03b5eca,1e 4f 59 00
227,2025-03-15 19:58:17.646,DHT-11,,,-51,11,922.2,7,125,d7790368c03b5eca,Invalid
228,2025-03-15 19:58:18.039,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
229,2025-03-15 19:58:22.617,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
230,2025-03-15 19:58:22.267,DHT-11,,,-51,11,923.4,7,125,d7790368c03b5eca,Invalid
231,2025-03-15 20:02:24.452,DHT-11,30.79,89,-47,8.5,923.2,7,125,d7790368c03b5eca,1e 4f 59 00
