id,timestamp,device,temperature,humidity,rssi,snr,frequency,spreading_factor,bandwidth,dev_eui,payload
56,2025-03-14 21:12:28.201,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
57,2025-03-14 21:14:35.149,DHT-11,30.79,89,-47,8.2,922.8,7,125,d7790368c03b5eca,1e 4f 59 00
58,2025-03-14 21:14:40.657,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
59,2025-03-14 21:14:45.777,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
60,2025-03-14 21:16:47.599,DHT-11,30.79,89,-49,8.5,923.4,7,125,d7790368c03b5eca,1e 4f 59 00
61,2025-03-14 21:16:53.101,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
62,2025-03-14 21:16:58.247,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
63,2025-03-14 21:19:05.189,DHT-11,30.79,89,-48,7.2,923,7,125,d7790368c03b5eca,1e 4f 59 00
64,2025-03-14 21:19:10.695,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
65,2025-03-14 21:21:12.508,DHT-11,30.79,89,-53,9.5,923.4,7,125,d7790368c03b5eca,1e 4f 59 00
66,2025-03-14 21:21:18.01,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
67,2025-03-14 21:21:23.138,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
68,2025-03-14 21:23:24.959,DHT-11,30.79,89,-53,10.5,922.4,7,125,d7790368c03b5eca,1e 4f 59 00
69,2025-03-14 21:23:30.447,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
70,2025-03-14 21:23:35.586,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
71,2025-03-14 21:25:37.409,DHT-11,30.79,89,-49,9.8,922.4,7,125,d7790368c03b5eca,1e 4f 59 00
72,2025-03-14 21:25:42.9,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
73,2025-03-14 21:25:48.055,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
74,2025-03-14 21:27:49.856,DHT-11,30.79,89,-51,9.8,923.4,7,125,d7790368c03b5eca,1e 4f 59 00
75,2025-03-14 21:27:55.367,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
76,2025-03-14 21:28:00.491,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
77,2025-03-14 21:30:02.313,DHT-11,30.79,89,-49,9.5,922.6,7,125,d7790368c03b5eca,1e 4f 59 00
78,2025-03-14 21:30:07.8,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
79,2025-03-14 21:30:12.96,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
80,2025-03-14 21:32:19.899,DHT-11,30.79,89,-51,10,922.4,7,125,d7790368c03b5eca,1e 4f 59 00
81,2025-03-14 21:32:25.038,DHT-11,,,-48,8.5,922.2,7,125,d7790368c03b5eca,Invalid
82,2025-03-14 21:32:26.122,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
83,2025-03-14 21:32:29.66,DHT-11,,,-51,9.5,923.2,7,125,d7790368c03b5eca,Invalid
84,2025-03-14 21:32:30.023,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
