id,timestamp,device,temperature,humidity,rssi,snr,frequency,spreading_factor,bandwidth,dev_eui,payload
113,2025-03-16 00:31:04.947,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
114,2025-03-16 00:31:08.419,DHT-11,,,-51,9.5,922.4,7,125,d7790368c03b5eca,Invalid
115,2025-03-16 00:31:08.781,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
116,2025-03-16 00:32:15.733,DHT-11,29.7,92,-49,9,923.2,7,125,d7790368c03b5eca,1d 46 5c 00
117,2025-03-16 00:32:20.87,DHT-11,29.7,92,-51,10,922.8,7,125,d7790368c03b5eca,1d 46 5c 00
118,2025-03-16 00:32:26.362,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
119,2025-03-16 00:32:26.003,DHT-11,,,-51,7.2,923,7,125,d7790368c03b5eca,Invalid
120,2025-03-16 00:32:30.637,DHT-11,,,-53,10.5,923.4,7,125,d7790368c03b5eca,Invalid
121,2025-03-16 00:32:30.989,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
122,2025-03-16 00:33:32.817,DHT-11,29.79,92,-52,10.2,923.4,7,125,d7790368c03b5eca,1d 4f 5c 00
123,2025-03-16 00:34:35.009,DHT-11,29.29,92,-53,11,922.4,7,125,d7790368c03b5eca,1d 1d 5c 00
124,2025-03-16 00:35:37.184,DHT-11,29.29,92,-51,10.2,922.6,7,125,d7790368c03b5eca,1d 1d 5c 00
125,2025-03-16 00:36:39.359,DHT-11,29.29,92,-51,10.8,922.2,7,125,d7790368c03b5eca,1d 1d 5c 00
126,2025-03-16 00:37:41.539,DHT-11,29.29,92,-49,7.2,923,7,125,d7790368c03b5eca,1d 1d 5c 00
127,2025-03-16 00:38:43.723,DHT-11,29.29,92,-51,10.2,923.2,7,125,d7790368c03b5eca,1d 1d 5c 00
128,2025-03-16 00:39:45.905,DHT-11,29.29,92,-53,9.5,923.4,7,125,d7790368c03b5eca,1d 1d 5c 00
129,2025-03-16 00:41:50.268,DHT-11,29.29,92,-51,9.5,922.8,7,125,d7790368c03b5eca,1d 1d 5c 00
130,2025-03-16 00:42:52.449,DHT-11,29.29,92,-53,11.2,923.4,7,125,d7790368c03b5eca,1d 1d 5c 00
131,2025-03-16 00:43:54.634,DHT-11,29.29,92,-51,9,923.2,7,125,d7790368c03b5eca,1d 1d 5c 00
132,2025-03-16 00:45:58.999,DHT-11,29.29,92,-51,7.5,923,7,125,d7790368c03b5eca,1d 1d 5c 00
133,2025-03-16 00:47:01.179,DHT-11,29.29,92,-53,9.5,922.2,7,125,d7790368c03b5eca,1d 1d 5c 00
134,2025-03-16 00:48:03.357,DHT-11,29.29,92,-52,9.2,922.4,7,125,d7790368c03b5eca,1d 1d 5c 00
135,2025-03-16 00:49:05.55,DHT-11,29.29,92,-51,8.8,923.2,7,125,d7790368c03b5eca,1d 1d 5c 00
136,2025-03-16 00:50:07.729,DHT-11,29.29,92,-53,10.2,923.4,7,125,d7790368c03b5eca,1d 1d 5c 00
137,2025-03-16 00:51:09.91,DHT-11,29.29,92,-51,9.8,923.2,7,125,d7790368c03b5eca,1d 1d 5c 00
138,2025-03-16 00:52:12.089,DHT-11,29.29,92,-51,11,922.8,7,125,d7790368c03b5eca,1d 1d 5c 00
139,2025-03-16 00:52:17.582,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
140,2025-03-16 00:52:17.219,DHT-11,,,-53,9.2,923.4,7,125,d7790368c03b5eca,Invalid
141,2025-03-16 00:52:22.205,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
142,2025-03-16 00:52:21.85,DHT-11,,,-53,9,922.6,7,125,d7790368c03b5eca,Invalid
143,2025-03-16 00:53:24.024,DHT-11,29.29,92,-49,10,922.8,7,125,d7790368c03b5eca,1d 1d 5c 00
144,2025-03-16 00:53:29.169,DHT-11,29.29,92,-53,11,922.6,7,125,d7790368c03b5eca,1d 1d 5c 00
145,2025-03-16 00:53:34.656,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
146,2025-03-16 00:53:34.299,DHT-11,,,-51,7.5,923,7,125,d7790368c03b5eca,Invalid
147,2025-03-16 00:53:39.276,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
148,2025-03-16 00:53:38.926,DHT-11,,,-53,9.5,923.2,7,125,d7790368c03b5eca,Invalid
149,2025-03-16 00:54:41.104,DHT-11,29.29,92,-52,9.8,923.4,7,125,d7790368c03b5eca,1d 1d 5c 00
150,2025-03-16 00:56:45.467,DHT-11,29.29,92,-53,10,922.4,7,125,d7790368c03b5eca,1d 1d 5c 00
151,2025-03-16 00:57:47.657,DHT-11,29.29,92,-49,8.8,923.4,7,125,d7790368c03b5eca,1d 1d 5c 00
152,2025-03-16 00:58:49.832,DHT-11,29.29,92,-49,9,922.2,7,125,d7790368c03b5eca,1d 1d 5c 00
153,2025-03-16 00:59:52.012,DHT-11,29.29,92,-49,8.5,923.2,7,125,d7790368c03b5eca,1d 1d 5c 00
154,2025-03-16 01:00:54.199,DHT-11,29.29,92,-53,10.5,923.4,7,125,d7790368c03b5eca,1d 1d 5c 00
155,2025-03-16 01:01:56.383,DHT-11,29.29,92,-49,9.5,922.8,7,125,d7790368c03b5eca,1d 1d 5c 00
156,2025-03-16 01:02:58.555,DHT-11,29.29,92,-51,8.8,923.2,7,125,d7790368c03b5eca,1d 1d 5c 00
157,2025-03-16 01:05:02.929,DHT-11,29.29,92,-49,9.2,922.2,7,125,d7790368c03b5eca,1d 1d 5c 00
158,2025-03-16 01:06:05.107,DHT-11,29.29,92,-52,10.2,923.4,7,125,d7790368c03b5eca,1d 1d 5c 00
159,2025-03-16 01:07:07.29,DHT-11,29.29,92,-51,9.2,922.6,7,125,d7790368c03b5eca,1d 1d 5c 00
160,2025-03-16 01:08:09.479,DHT-11,29.29,92,-51,7.5,923,7,125,d7790368c03b5eca,1d 1d 5c 00
161,2025-03-16 01:09:11.658,DHT-11,29.29,92,-53,10.8,922.4,7,125,d7790368c03b5eca,1d 1d 5c 00
162,2025-03-16 01:10:13.835,DHT-11,29.29,92,-49,8.2,923.2,7,125,d7790368c03b5eca,1d 1d 5c 00
163,2025-03-16 01:11:16.019,DHT-11,29.29,92,-51,9.8,923.2,7,125,d7790368c03b5eca,1d 1d 5c 00
164,2025-03-16 01:12:18.199,DHT-11,29.29,92,-50,9.2,923.4,7,125,d7790368c03b5eca,1d 1d 5c 00
165,2025-03-16 01:13:20.389,DHT-11,29.29,92,-49,9,923.2,7,125,d7790368c03b5eca,1d 1d 5c 00
166,2025-03-16 01:13:25.519,DHT-11,,,-51,9.5,922.8,7,125,d7790368c03b5eca,Invalid
167,2025-03-16 01:13:26.558,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
168,2025-03-16 01:13:30.496,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
169,2025-03-16 01:13:30.139,DHT-11,,,-49,8.2,922.2,7,125,d7790368c03b5eca,Invalid
170,2025-03-16 01:14:32.317,DHT-11,29.29,92,-51,9,922.6,7,125,d7790368c03b5eca,1d 1d 5c 00
171,2025-03-16 01:14:37.459,DHT-11,29.29,92,-51,9,923.4,7,125,d7790368c03b5eca,1d 1d 5c 00
172,2025-03-16 01:14:42.946,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
173,2025-03-16 01:14:42.587,DHT-11,,,-53,10.2,922.4,7,125,d7790368c03b5eca,Invalid
174,2025-03-16 01:15:49.396,DHT-11,29.29,92,-53,7.5,923,7,125,d7790368c03b5eca,1d 1d 5c 00
175,2025-03-16 01:15:54.522,DHT-11,,,-51,8.5,922.8,7,125,d7790368c03b5eca,Invalid
176,2025-03-16 01:15:54.882,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
177,2025-03-16 01:16:56.705,DHT-11,29.29,92,-53,10.8,922.2,7,125,d7790368c03b5eca,1d 1d 5c 00
178,2025-03-16 01:17:58.889,DHT-11,29.29,92,-53,10.5,922.6,7,125,d7790368c03b5eca,1d 1d 5c 00
179,2025-03-16 01:19:01.07,DHT-11,29.29,92,-52,9.2,923.4,7,125,d7790368c03b5eca,1d 1d 5c 00
180,2025-03-16 01:20:03.249,DHT-11,29.29,92,-49,7,923,7,125,d7790368c03b5eca,1d 1d 5c 00
181,2025-03-16 01:21:05.427,DHT-11,29.29,92,-53,10,922.4,7,125,d7790368c03b5eca,1d 1d 5c 00
182,2025-03-16 01:22:07.619,DHT-11,29.29,92,-53,9.5,923.4,7,125,d7790368c03b5eca,1d 1d 5c 00
183,2025-03-16 01:24:11.979,DHT-11,29.29,92,-51,9.8,923.2,7,125,d7790368c03b5eca,1d 1d 5c 00
184,2025-03-16 01:25:14.16,DHT-11,29.29,92,-51,9.8,923.2,7,125,d7790368c03b5eca,1d 1d 5c 00
185,2025-03-16 01:26:16.349,DHT-11,29.29,92,-52,9.2,923.4,7,125,d7790368c03b5eca,1d 1d 5c 00
186,2025-03-16 01:27:18.519,DHT-11,29.29,92,-49,9.2,923.2,7,125,d7790368c03b5eca,1d 1d 5c 00
187,2025-03-16 01:28:20.71,DHT-11,29.29,92,-50,9,923.4,7,125,d7790368c03b5eca,1d 1d 5c 00
188,2025-03-16 01:29:22.889,DHT-11,29.29,92,-51,8.2,923,7,125,d7790368c03b5eca,1d 1d 5c 00
189,2025-03-16 01:30:25.068,DHT-11,29.29,92,-49,8.2,922.2,7,125,d7790368c03b5eca,1d 1d 5c 00
190,2025-03-16 01:31:27.25,DHT-11,29.29,92,-54,10.5,922.4,7,125,d7790368c03b5eca,1d 1d 5c 00
191,2025-03-16 01:33:31.609,DHT-11,29.29,92,-51,9,923.2,7,125,d7790368c03b5eca,1d 1d 5c 00
192,2025-03-16 01:34:33.799,DHT-11,29.29,92,-51,8.8,922.8,7,125,d7790368c03b5eca,1d 1d 5c 00
193,2025-03-16 01:34:38.925,DHT-11,,,-54,10.5,922.6,7,125,d7790368c03b5eca,Invalid
194,2025-03-16 01:34:40.002,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
195,2025-03-16 01:34:43.911,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
196,2025-03-16 01:34:43.553,DHT-11,,,-52,9.5,923.4,7,125,d7790368c03b5eca,Invalid
197,2025-03-16 01:35:50.875,DHT-11,29.29,92,-54,9.2,922.4,7,125,d7790368c03b5eca,1d 1d 5c 00
198,2025-03-16 01:35:56.01,DHT-11,29.29,92,-51,8.8,923.2,7,125,d7790368c03b5eca,1d 1d 5c 00
199,2025-03-16 01:36:01.517,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
200,2025-03-16 01:36:01.133,DHT-11,,,-53,10,922.2,7,125,d7790368c03b5eca,Invalid
201,2025-03-16 01:36:05.766,DHT-11,,,-51,8.8,923.2,7,125,d7790368c03b5eca,Invalid
202,2025-03-16 01:36:06.119,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
203,2025-03-16 01:37:07.95,DHT-11,29.29,92,-54,9.5,922.6,7,125,d7790368c03b5eca,1d 1d 5c 00
204,2025-03-16 01:38:10.128,DHT-11,29.29,92,-51,9,922.8,7,125,d7790368c03b5eca,1d 1d 5c 00
205,2025-03-16 01:39:12.317,DHT-11,29.29,92,-51,7.2,923,7,125,d7790368c03b5eca,1d 1d 5c 00
206,2025-03-16 01:40:14.491,DHT-11,29.29,92,-54,11,923.4,7,125,d7790368c03b5eca,1d 1d 5c 00
207,2025-03-16 01:41:16.678,DHT-11,29.29,92,-53,9,922.8,7,125,d7790368c03b5eca,1d 1d 5c 00
208,2025-03-16 01:42:18.861,DHT-11,29.29,92,-53,10.5,922.2,7,125,d7790368c03b5eca,1d 1d 5c 00
209,2025-03-16 01:44:23.223,DHT-11,29.29,92,-53,9.2,922.4,7,125,d7790368c03b5eca,1d 1d 5c 00
210,2025-03-16 01:45:25.406,DHT-11,29.29,92,-52,9.2,923.4,7,125,d7790368c03b5eca,1d 1d 5c 00
211,2025-03-16 01:46:27.579,DHT-11,29.29,92,-53,7.8,923,7,125,d7790368c03b5eca,1d 1d 5c 00
212,2025-03-16 01:47:29.768,DHT-11,29.29,92,-52,9.2,923.2,7,125,d7790368c03b5eca,1d 1d 5c 00
213,2025-03-16 01:48:31.944,DHT-11,29.29,92,-52,8.5,923.4,7,125,d7790368c03b5eca,1d 1d 5c 00
214,2025-03-16 01:49:34.133,DHT-11,29.29,92,-54,10.5,922.6,7,125,d7790368c03b5eca,1d 1d 5c 00
215,2025-03-16 01:50:36.309,DHT-11,29.29,92,-51,9.2,923.2,7,125,d7790368c03b5eca,1d 1d 5c 00
216,2025-03-16 01:51:38.492,DHT-11,29.29,92,-53,9.5,922.6,7,125,d7790368c03b5eca,1d 1d 5c 00
217,2025-03-16 01:52:40.68,DHT-11,29.29,92,-53,10.2,923.4,7,125,d7790368c03b5eca,1d 1d 5c 00
218,2025-03-16 01:53:42.858,DHT-11,29.29,92,-49,7.5,923,7,125,d7790368c03b5eca,1d 1d 5c 00
219,2025-03-16 01:54:45.043,DHT-11,29.29,92,-49,8.8,922.8,7,125,d7790368c03b5eca,1d 1d 5c 00
220,2025-03-16 01:55:47.229,DHT-11,29.29,92,-53,10.2,923.4,7,125,d7790368c03b5eca,1d 1d 5c 00
221,2025-03-16 01:56:49.409,DHT-11,29.29,92,-51,9.8,923.2,7,125,d7790368c03b5eca,1d 1d 5c 00
222,2025-03-16 01:57:51.589,DHT-11,29.29,92,-53,9.5,922.4,7,125,d7790368c03b5eca,1d 1d 5c 00
223,2025-03-16 01:58:53.772,DHT-11,29.29,92,-51,11,923.2,7,125,d7790368c03b5eca,1d 1d 5c 00
224,2025-03-16 01:59:55.957,DHT-11,29.29,92,-48,8.5,922.2,7,125,d7790368c03b5eca,1d 1d 5c 00
225,2025-03-16 02:02:00.319,DHT-11,29.29,92,-51,10.5,923.2,7,125,d7790368c03b5eca,1d 1d 5c 00
226,2025-03-16 02:02:05.449,DHT-11,,,-51,9,923.4,7,125,d7790368c03b5eca,Invalid
227,2025-03-16 02:02:06.69,DHT-11,,,,,,,,d7790368c03b5eca,Invalid
228,2025-03-16 02:02:10.069,DHT-11,,,-51,9.2,922.8,7,125,d7790368c03b5eca,Invalid
